,loss,acc,val_loss,val_acc
0,1.5862693786621094,0.431549996137619,1.3289927244186401,0.5252000093460083
1,1.1284106969833374,0.5896250009536743,1.2025206089019775,0.5745999813079834
2,0.9818536043167114,0.6475250124931335,1.166839838027954,0.5860999822616577
3,0.8758915066719055,0.6875749826431274,1.0776456594467163,0.6284000277519226
4,0.7917742729187012,0.7186499834060669,1.0613865852355957,0.6399000287055969
5,0.7176207304000854,0.7473999857902527,1.1082701683044434,0.6370000243186951
6,0.6511536240577698,0.7702749967575073,1.2767966985702515,0.6118000149726868
7,0.5901132822036743,0.7892500162124634,1.2305333614349365,0.6322000026702881
8,0.5359375476837158,0.8113499879837036,1.2578232288360596,0.633899986743927
9,0.47786885499954224,0.8302000164985657,1.2756216526031494,0.6327000260353088
10,0.43532729148864746,0.8444499969482422,1.346030831336975,0.6370999813079834
11,0.3949595093727112,0.8584750294685364,1.3821759223937988,0.6327000260353088
12,0.3546599745750427,0.8738499879837036,1.5024824142456055,0.6279000043869019
13,0.32857802510261536,0.8820250034332275,1.596511960029602,0.6299999952316284
14,0.29944148659706116,0.8934000134468079,1.7423197031021118,0.631600022315979
15,0.27589672803878784,0.9009249806404114,1.7921812534332275,0.631600022315979
16,0.24863554537296295,0.9115250110626221,2.124009609222412,0.598800003528595
17,0.23309770226478577,0.9165499806404114,1.9018077850341797,0.6238999962806702
18,0.22059094905853271,0.92044997215271,2.1780130863189697,0.6248000264167786
19,0.21060805022716522,0.9242749810218811,2.155630350112915,0.6212999820709229
20,0.19132670760154724,0.9325000047683716,2.2384705543518066,0.6230999827384949
21,0.18199625611305237,0.9363999962806702,2.355116367340088,0.628600001335144
22,0.16842782497406006,0.9412750005722046,2.536527633666992,0.6189000010490417
23,0.15986368060112,0.9435750246047974,2.6241860389709473,0.6141999959945679
24,0.16445769369602203,0.9416000247001648,2.552840232849121,0.6233999729156494
25,0.14593274891376495,0.9493250250816345,2.7043635845184326,0.6078000068664551
26,0.14457310736179352,0.949400007724762,2.72800612449646,0.6169999837875366
27,0.13102954626083374,0.9557250142097473,2.8596253395080566,0.6104999780654907
28,0.12964649498462677,0.9537500143051147,2.768561601638794,0.6129999756813049
29,0.13098686933517456,0.9544000029563904,2.8767526149749756,0.61080002784729
30,0.12173756957054138,0.956475019454956,2.839111566543579,0.6013000011444092
31,0.1145622581243515,0.9593750238418579,2.9799530506134033,0.6144999861717224
32,0.11380305141210556,0.9612500071525574,3.1095221042633057,0.6175000071525574
33,0.10528434067964554,0.9636250138282776,3.1781551837921143,0.6158999800682068
34,0.0996587872505188,0.9670000076293945,3.2258806228637695,0.6110000014305115
35,0.10855668038129807,0.9622499942779541,3.2473862171173096,0.6107000112533569
36,0.09934665262699127,0.9663000106811523,3.235992670059204,0.6208000183105469
37,0.09235122799873352,0.9679499864578247,3.4735660552978516,0.6053000092506409
38,0.09666532278060913,0.966949999332428,3.317096471786499,0.6173999905586243
39,0.09138578176498413,0.9689750075340271,3.5255014896392822,0.6039000153541565
40,0.09178677946329117,0.9698749780654907,3.366290330886841,0.6134999990463257
41,0.08342690020799637,0.9709500074386597,3.5114049911499023,0.6107000112533569
42,0.08268053084611893,0.9714000225067139,3.4958930015563965,0.6158000230789185
43,0.08308549225330353,0.9713749885559082,3.6738715171813965,0.6071000099182129
44,0.08822761476039886,0.9703500270843506,3.682067632675171,0.6166999936103821
45,0.0882761999964714,0.9698500037193298,3.591187000274658,0.6040999889373779
46,0.07592075318098068,0.9739500284194946,3.8363592624664307,0.6039999723434448
47,0.0742994099855423,0.9750750064849854,3.66424560546875,0.6111000180244446
48,0.07076983153820038,0.9753749966621399,3.825374126434326,0.6068999767303467
49,0.07474619895219803,0.9745000004768372,3.8759067058563232,0.6126000285148621
50,0.08230274170637131,0.972474992275238,3.8299307823181152,0.6025000214576721
51,0.06053254380822182,0.9799500107765198,3.7230937480926514,0.6148999929428101
52,0.06243405118584633,0.9785749912261963,4.177062034606934,0.6141999959945679
53,0.07170774787664413,0.9754250049591064,4.172796726226807,0.6075000166893005
54,0.08348872512578964,0.9721500277519226,4.172425270080566,0.620199978351593
55,0.06490252912044525,0.9782750010490417,3.944356918334961,0.616599977016449
56,0.053150951862335205,0.9829999804496765,4.110743522644043,0.6123999953269958
57,0.06384631246328354,0.9782500267028809,4.144029140472412,0.6086999773979187
58,0.07274521887302399,0.9748749732971191,4.225978851318359,0.6157000064849854
59,0.059368494898080826,0.9800000190734863,4.077312469482422,0.6104000210762024
60,0.057420514523983,0.979574978351593,4.012863636016846,0.6152999997138977
61,0.05942584201693535,0.9797499775886536,4.2965216636657715,0.609000027179718
62,0.0709015280008316,0.9756249785423279,4.2539963722229,0.6137999892234802
63,0.05482584983110428,0.9812250137329102,4.174567699432373,0.6087999939918518
64,0.05442890152335167,0.9815000295639038,4.563432216644287,0.6074000000953674
65,0.0586966872215271,0.981024980545044,4.50799560546875,0.6126999855041504
66,0.05738695710897446,0.980525016784668,4.351241588592529,0.6146000027656555
67,0.0501178540289402,0.9825249910354614,4.3033294677734375,0.6114000082015991
68,0.050811346620321274,0.9824749827384949,4.466960906982422,0.6085000038146973
69,0.04903530329465866,0.9831749796867371,4.4814934730529785,0.5960000157356262
70,0.0626566931605339,0.9785249829292297,4.345686912536621,0.6116999983787537
71,0.05632307007908821,0.9813249707221985,4.452409267425537,0.6155999898910522
72,0.038700126111507416,0.9862750172615051,4.5709686279296875,0.614300012588501
73,0.05394386500120163,0.9816250205039978,4.4812774658203125,0.6126000285148621
74,0.055586934089660645,0.9811999797821045,4.747643947601318,0.6141999959945679
75,0.05400565639138222,0.9817249774932861,4.560459613800049,0.6107000112533569
76,0.049542684108018875,0.9834750294685364,4.426685810089111,0.6137999892234802
77,0.04445521533489227,0.984749972820282,4.7796759605407715,0.6014999747276306
78,0.04454091936349869,0.9852749705314636,4.863778114318848,0.6119999885559082
79,0.052330903708934784,0.982574999332428,4.672534942626953,0.6103000044822693
80,0.051793500781059265,0.9829249978065491,4.752500534057617,0.6114000082015991
81,0.04110401123762131,0.9863749742507935,4.68166446685791,0.6164000034332275
82,0.04331338033080101,0.9853500127792358,4.722657203674316,0.6057999730110168
83,0.04540768638253212,0.9843249917030334,4.873127460479736,0.6134999990463257
84,0.052201636135578156,0.9825000166893005,4.745213031768799,0.6085000038146973
85,0.03814134746789932,0.9869750142097473,4.959968566894531,0.613099992275238
86,0.04680635780096054,0.984000027179718,4.665919780731201,0.6100999712944031
87,0.05156325176358223,0.9828000068664551,4.7294535636901855,0.6205999851226807
88,0.03529408946633339,0.9876999855041504,4.806781768798828,0.6122000217437744
89,0.0374179407954216,0.9880750179290771,4.936495304107666,0.6074000000953674
90,0.04820156469941139,0.9831749796867371,4.922906875610352,0.6072999835014343
91,0.042089104652404785,0.986050009727478,4.736380100250244,0.6043999791145325
92,0.03208642080426216,0.9891499876976013,5.119757652282715,0.6115000247955322
93,0.04744167625904083,0.9846000075340271,4.99682092666626,0.5950000286102295
94,0.046975042670965195,0.984499990940094,4.97629976272583,0.6064000129699707
95,0.04067017883062363,0.9868000149726868,5.0030364990234375,0.6085000038146973
96,0.031637344509363174,0.9896500110626221,5.259873867034912,0.6137999892234802
97,0.0392221137881279,0.9867749810218811,4.933043956756592,0.6151000261306763
98,0.04457393288612366,0.9853000044822693,5.053414821624756,0.6087999939918518
99,0.037961773574352264,0.9873999953269958,5.064513206481934,0.6190000176429749
