,loss,acc,val_loss,val_acc
0,1.530226707458496,0.4603999853134155,1.488889217376709,0.5181999802589417
1,1.1150732040405273,0.6129500269889832,1.3429253101348877,0.5745999813079834
2,0.9598394632339478,0.6710749864578247,0.9826772212982178,0.6747000217437744
3,0.8715596795082092,0.7025250196456909,0.9407426714897156,0.6894000172615051
4,0.808032214641571,0.7266499996185303,0.9247002005577087,0.7023000121116638
5,0.7619998455047607,0.7439000010490417,0.77085280418396,0.7480000257492065
6,0.7282814979553223,0.7577000260353088,0.7435569167137146,0.7602999806404114
7,0.7042270302772522,0.7670249938964844,0.9379718899726868,0.713100016117096
8,0.6710342168807983,0.7786499857902527,0.7778321504592896,0.7534000277519226
9,0.6625065803527832,0.7819749712944031,0.8079420328140259,0.7419999837875366
10,0.6435304284095764,0.788474977016449,0.748284101486206,0.7663999795913696
11,0.6268649101257324,0.7959499955177307,0.7583193778991699,0.7670999765396118
12,0.615730881690979,0.8007000088691711,0.7418481707572937,0.7706000208854675
13,0.6007100939750671,0.8077250123023987,0.623650848865509,0.8108999729156494
14,0.5985060334205627,0.8086749911308289,0.6922779679298401,0.7860999703407288
15,0.5811054110527039,0.815850019454956,0.7016828656196594,0.7860999703407288
16,0.5690777897834778,0.8189499974250793,0.6352348923683167,0.8097000122070312
17,0.5652578473091125,0.8201000094413757,0.6773753762245178,0.796999990940094
18,0.5620473027229309,0.8232250213623047,0.6402044296264648,0.8044999837875366
19,0.5509772300720215,0.824400007724762,0.7009493708610535,0.7874000072479248
20,0.5477852821350098,0.8295750021934509,0.6804263591766357,0.8004999756813049
21,0.5445767641067505,0.8305249810218811,0.6601794958114624,0.8046000003814697
22,0.5365007519721985,0.833549976348877,0.6567625403404236,0.8023999929428101
23,0.5234744548797607,0.8390499949455261,0.623345673084259,0.8172000050544739
24,0.5213013291358948,0.84027498960495,0.6471883058547974,0.814300000667572
25,0.5162912011146545,0.8392999768257141,0.6903559565544128,0.804099977016449
26,0.5164774656295776,0.8413249850273132,0.7072544693946838,0.7915999889373779
27,0.5102608799934387,0.844124972820282,0.5784168839454651,0.8309999704360962
28,0.5035763382911682,0.8474249839782715,0.6268187165260315,0.8184999823570251
29,0.4992111325263977,0.8482999801635742,0.6425822973251343,0.8162999749183655
30,0.4959510266780853,0.8489999771118164,0.641892671585083,0.8137000203132629
31,0.49204882979393005,0.8521000146865845,0.6400026082992554,0.8133999705314636
32,0.4899173378944397,0.8519999980926514,0.7079862356185913,0.795199990272522
33,0.48554110527038574,0.8547499775886536,0.6057987809181213,0.8235999941825867
34,0.47644126415252686,0.8568999767303467,0.7392526268959045,0.7925000190734863
35,0.4887146055698395,0.8544999957084656,0.6099696159362793,0.8284000158309937
36,0.47373446822166443,0.8581249713897705,0.6539759039878845,0.8179000020027161
37,0.47247329354286194,0.8599749803543091,0.693240761756897,0.8041999936103821
38,0.4748106002807617,0.8582500219345093,0.6342310309410095,0.8184000253677368
39,0.463545024394989,0.8616250157356262,0.584892213344574,0.8309999704360962
40,0.46408799290657043,0.8611249923706055,0.5732481479644775,0.8337000012397766
41,0.4674694240093231,0.8610000014305115,0.6030572056770325,0.8277000188827515
42,0.45413491129875183,0.8666750192642212,0.6716294884681702,0.8105999827384949
43,0.4603536128997803,0.8647249937057495,0.5947344899177551,0.8302000164985657
44,0.45647162199020386,0.8659499883651733,0.6400555372238159,0.8191999793052673
45,0.44895562529563904,0.8660249710083008,0.5770227313041687,0.8389999866485596
46,0.4505067765712738,0.8689249753952026,0.6207702159881592,0.8201000094413757
47,0.4529232382774353,0.8697249889373779,0.5602563619613647,0.8417999744415283
48,0.4387991726398468,0.873199999332428,0.650884747505188,0.8216000199317932
49,0.44412049651145935,0.8709250092506409,0.7027822136878967,0.8119999766349792
50,0.44475072622299194,0.8686500191688538,0.5823138952255249,0.8382999897003174
51,0.43933287262916565,0.8714500069618225,0.6625918745994568,0.8173999786376953
52,0.43949949741363525,0.8723499774932861,0.617781400680542,0.8289999961853027
53,0.4330410659313202,0.8736000061035156,0.5628275871276855,0.847599983215332
54,0.43276336789131165,0.8749499917030334,0.5885913372039795,0.8403000235557556
55,0.4321044087409973,0.8743249773979187,0.654370129108429,0.8227999806404114
56,0.4345174729824066,0.8758999705314636,0.6836162805557251,0.8183000087738037
57,0.4292754828929901,0.8770999908447266,0.5652490854263306,0.8432999849319458
58,0.4247772991657257,0.8775249719619751,0.626660943031311,0.8274999856948853
59,0.42416343092918396,0.8783249855041504,0.600331723690033,0.8356000185012817
60,0.4285796880722046,0.8772500157356262,0.6051763892173767,0.8357999920845032
61,0.41672083735466003,0.8821250200271606,0.69016432762146,0.8179000020027161
62,0.42184969782829285,0.8805249929428101,0.5848643779754639,0.84579998254776
63,0.42097073793411255,0.8794749975204468,0.5902736186981201,0.8389000296592712
64,0.4175437092781067,0.8811749815940857,0.6191129088401794,0.8338000178337097
65,0.4177669882774353,0.880299985408783,0.7194474339485168,0.8087000250816345
66,0.4143984317779541,0.8827499747276306,0.588286817073822,0.8443999886512756
67,0.4091235399246216,0.883400022983551,0.6383307576179504,0.828000009059906
68,0.4109805226325989,0.8831999897956848,0.652920126914978,0.8251000046730042
69,0.40795981884002686,0.8856250047683716,0.6298750638961792,0.8312000036239624
70,0.40888553857803345,0.8847000002861023,0.7047390937805176,0.8120999932289124
71,0.40945252776145935,0.884024977684021,0.6680163145065308,0.8205000162124634
72,0.4032551348209381,0.886900007724762,0.5951612591743469,0.8400999903678894
73,0.40409278869628906,0.8859249949455261,0.605048656463623,0.8353999853134155
74,0.40612947940826416,0.8871250152587891,0.5970276594161987,0.843999981880188
75,0.3991851210594177,0.8883500099182129,0.5851911902427673,0.8400999903678894
