,loss,acc,val_loss,val_acc
0,1.7306073904037476,0.364300012588501,1.5621004104614258,0.4336000084877014
1,1.3616390228271484,0.5027999877929688,1.3075557947158813,0.5422999858856201
2,1.2320630550384521,0.5516499876976013,1.207327961921692,0.574400007724762
3,1.1668310165405273,0.5746999979019165,1.2838647365570068,0.5461000204086304
4,1.130006194114685,0.5916000008583069,1.3578189611434937,0.5408999919891357
5,1.1000069379806519,0.6054250001907349,1.1173325777053833,0.609000027179718
6,1.076938509941101,0.6132000088691711,1.1326172351837158,0.6050000190734863
7,1.0539871454238892,0.6234750151634216,1.2245813608169556,0.5835999846458435
8,1.0345299243927002,0.6303750276565552,1.0433430671691895,0.6384999752044678
9,1.0121201276779175,0.639074981212616,1.0394413471221924,0.6378999948501587
10,1.0003092288970947,0.6470749974250793,1.0258268117904663,0.6474999785423279
11,0.9796591997146606,0.6542500257492065,1.0678331851959229,0.6351000070571899
12,0.9583213925361633,0.6609249711036682,1.0453639030456543,0.6384999752044678
13,0.9559624791145325,0.6615999937057495,1.0506322383880615,0.6492000222206116
14,0.9442014694213867,0.669700026512146,0.9845141768455505,0.6622999906539917
15,0.9398198127746582,0.6687250137329102,1.03249990940094,0.6435999870300293
16,0.9317766427993774,0.6754999756813049,1.0187379121780396,0.6527000069618225
17,0.9178857207298279,0.676675021648407,1.0018386840820312,0.6575999855995178
18,0.9177210927009583,0.6769499778747559,1.0966325998306274,0.6348999738693237
19,0.9025989174842834,0.6823750138282776,0.962328314781189,0.6657999753952026
20,0.9027822017669678,0.6865249872207642,0.9185062646865845,0.6890000104904175
21,0.8899872899055481,0.6884250044822693,0.937296986579895,0.6848000288009644
22,0.8841364979743958,0.690500020980835,0.9894571304321289,0.6606000065803528
23,0.8730329275131226,0.6942999958992004,0.948085367679596,0.6790000200271606
24,0.868050754070282,0.6990249752998352,0.8856196999549866,0.6985999941825867
25,0.8598278164863586,0.7003999948501587,0.9066518545150757,0.699400007724762
26,0.8486089706420898,0.7056249976158142,0.9918875694274902,0.6714000105857849
27,0.8445987105369568,0.7066249847412109,0.9660480618476868,0.679099977016449
28,0.84596848487854,0.7073500156402588,0.901791512966156,0.6958000063896179
29,0.8369777202606201,0.7110999822616577,0.9162598848342896,0.6958000063896179
30,0.8318814635276794,0.7134000062942505,0.9119774699211121,0.703000009059906
31,0.8312861323356628,0.7133499979972839,1.037664532661438,0.666700005531311
32,0.8327012658119202,0.7106249928474426,0.9497191309928894,0.6872000098228455
33,0.8227353692054749,0.7159749865531921,0.9291380643844604,0.6933000087738037
34,0.824660062789917,0.7133499979972839,0.8791238069534302,0.7088000178337097
35,0.8136876225471497,0.7165499925613403,0.9041974544525146,0.7009000182151794
